2.2533
0.2817
0.2817
169.82
1.6900
0.2817
82.200
0.2800
0.2800
0.2817
2.9400
1.6900
2.9500
3.9800
32.660
23.490
0.5633
0.2817
3.6000
0.2817
2.8500
2.7700
4.8800
2.2900
0.2817
2.7700
0.2817
0.2800
0.5633
1.4083
0.8450
1.4083
0.2800
0.5633
0.8450
0.2817
0.8450
2.5800
1.4083
0.5633
1.6900
0.5633
0.2817
0.8450
0.5633
0.2817
0.5633
0.5633
1.4083
0.5633
82.990
0.5633
3.8300
6.3400
0.5633
1.6900
0.2817
2.9000
0.5633
0.5633
0.2817
2.5350
0.5633
1.6900
1.1267
5.0800
3.0500
1.1267
1.6900
3.4900
2.2533
0.2817
0.2817
1.1267
0.8450
1.4083
3.2300
0.5633
1.1267
1.1267
0.8450
0.8450
2.2533
0.8450
1.1267
0.5633
1.4083
1.1267
1.1267
0.5633
0.8450
0.2817
0.2800
1.9000
1.9400
0.2800
0.5633
1.4083
2.8800
0.5633
1.1267
0.5633
2.5350
0.2817
0.5633
0.2800
0.5633
0.2817
1.6900
1.6900
0.8450
1.1267
0.2817
2.6100
0.2800
72.390
2.9100
21.140
1.4083
14.450
3.7400
3.3200
0.2817
1.6900
1.9717
0.2817
62.330
1.6900
61.090
2.3400
0.5633
1.9900
3.5100
10.110
0.5633
0.5633
2.9200
2.8000
2.6500
2.8400
0.8450
2.5300
2.5100
2.2800
4.3800
1.4083
2.1700
0.5633
0.2817
12.980
3.9000
2.9000
2.6800
0.5633
0.8450
0.2817
3.6617
0.2817
0.2817
0.2817
1.1267
0.2817
0.2817
1.6900
1.9717
1.9717
1.9717
0.5633
0.5633
1.4083
0.5633
0.2817
0.5633
0.2817
1.4083
1.1267
0.8450
0.2817
0.8450
0.5633
0.8450
0.5633
0.5633
0.5633
0.5633
0.5633
0.5633
0.2817
0.5633
0.5633
2.2533
0.5633
0.5633
0.8450
0.2817
0.5633
0.8450
0.5633
0.5633
0.2817
0.2817
0.5633
0.5633
0.2817
0.5633
0.5633
0.5633
0.5633
0.5633
0.5633
0.5633
0.5633
2.0700
0.5633
0.5633
0.2817
0.5633
3.5900
0.2817
1.1267
0.2817
0.5633
2.2533
0.2817
1.4083
0.5633
0.2817
0.2817
0.5633
0.5633
0.5633
0.8450
0.2817
0.2800
0.2800
0.2800
0.2800
0.2800
0.2800
0.2800
0.2800
0.2800
